,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
10,573.0,12.82952880859375,6.791774272918701,4.3712449073791495,6.893056869506836,9.49991512298584,8.334274291992188,12.082273483276367,5.141839981079102,2.971767902374268,4.697243690490723,4.559250354766847,0.0,4.036499500274658,13.185997009277346,0.0,4.4378318786621085,2.0402731895446777,17.27499771118164,14.962117195129395,2.9771721363067627
11,574.0,6.6580963134765625,0.9923636317253112,1.0778633356094358,9.753087043762207,12.383493423461914,7.763943195343018,11.976018905639648,6.085879802703857,14.067264556884766,5.428267955780028,3.7505862712860103,0.0,11.396141052246096,11.03967571258545,9.382509231567383,8.537753105163574,5.335457801818848,12.413195610046387,2.1834185123443604,10.636367797851562
12,575.0,4.765092849731445,4.083146095275879,5.923722743988037,7.3611159324646,6.4258670806884775,7.432333469390869,9.67047882080078,1.600139617919922,13.351076126098633,0.07642346620559692,0.883724570274353,0.0,11.987066268920898,5.521054744720459,8.91108512878418,9.855061531066896,4.689015865325928,10.282008171081543,3.4989228248596187,8.304758071899414
13,576.0,4.891077041625977,8.472541809082031,0.3552917242050171,4.299674987792969,2.512134313583374,11.452674865722654,10.071882247924805,2.3491227626800537,10.859768867492676,8.554957389831543,5.678396224975586,0.0,9.077374458312988,14.243486404418945,16.592323303222653,5.240128993988037,14.45307445526123,11.992733001708984,6.561258792877197,11.771475791931152
14,577.0,8.627097129821777,8.84029769897461,0.0,3.8569183349609375,10.45131778717041,8.772912979125978,9.819077491760254,3.7941293716430655,3.08736515045166,6.737806797027588,5.707171440124513,0.0,11.400494575500488,11.51279067993164,18.334753036499023,6.442431449890138,8.353963851928711,7.245024681091309,0.8629739880561829,11.183134078979492
15,578.0,7.03887939453125,4.94093656539917,2.053743600845337,5.190322399139403,9.945963859558104,8.215231895446777,8.190330505371094,4.580082416534424,2.559453010559082,4.047209739685059,2.241673707962036,0.0,8.918723106384277,0.0,17.506561279296875,7.687506675720215,10.89892292022705,8.229493141174316,13.900325775146484,5.526562690734863
16,579.0,7.97450065612793,1.6696604490280151,4.838472843170166,1.9857010841369631,3.564408302307129,5.973008632659912,1.0129324197769165,5.630699634552003,7.777334690093994,0.8867689371109009,4.3657073974609375,0.0,6.163008213043213,0.02206000685691833,11.995997428894045,4.995398998260498,8.22627067565918,6.0701751708984375,11.390324592590332,0.8649051785469055
17,580.0,3.21874475479126,9.008819580078123,8.509220123291017,4.5036396980285645,9.48707103729248,7.974549770355225,8.368012428283691,10.4227876663208,14.937824249267578,0.0,8.640383720397951,0.0,1.347983717918396,1.104651927947998,14.779263496398926,9.472915649414062,13.061201095581055,3.273764610290528,10.124218940734863,0.0
18,581.0,7.145947456359862,14.580385208129885,14.780712127685547,8.921241760253906,9.159783363342283,7.035612106323242,14.787909507751465,7.065917491912843,14.481690406799315,0.0,9.222780227661133,0.0,4.95670223236084,8.258037567138674,9.273972511291504,11.316524505615234,9.49356746673584,3.955467939376831,9.23033332824707,2.107259511947632
19,582.0,12.116392135620115,3.0098581314086914,3.7836060523986816,8.555418014526367,12.048093795776367,4.4103169441223145,10.040641784667967,4.64745569229126,5.088829517364502,2.4315671920776367,3.325948476791382,0.0,0.4797363579273224,8.713135719299316,3.4972536563873287,8.706615447998049,5.702755451202393,10.125568389892578,11.72205924987793,1.4335505962371826
20,583.0,7.646745681762695,2.7823944091796875,4.600656032562256,6.606736183166504,9.990711212158203,4.689850330352783,7.624973773956299,6.167335033416747,9.867836952209473,0.0,4.44288969039917,0.0,6.008181571960449,1.6432188749313354,9.852864265441896,10.347304344177246,5.321405410766602,6.776784896850586,7.922402381896973,2.3201699256896973
21,584.0,5.592940807342528,5.024595260620117,7.515167713165282,7.519827365875244,9.944584846496582,11.213709831237793,12.754107475280762,6.6998395919799805,17.222244262695312,0.0,3.4848406314849854,0.0,8.423648834228517,6.068378925323486,4.4940996170043945,11.263294219970705,3.6498515605926514,11.3115873336792,9.197911262512207,3.5880258083343506
22,585.0,4.441213607788086,13.275102615356445,11.270973205566404,2.2703027725219727,6.580601692199707,12.350625991821287,12.469853401184082,7.0714850425720215,25.527788162231445,0.0,6.792114734649657,0.0,1.6978545188903809,5.844849586486816,15.214459419250488,15.57176685333252,14.356267929077148,9.14118766784668,9.03415584564209,1.1186246871948242
23,586.0,3.0461046695709233,15.983291625976562,9.579654693603516,2.4669368267059326,14.978153228759766,15.596658706665039,19.09562873840332,7.260141372680664,22.960956573486328,4.850222110748291,1.400851845741272,0.0,2.6080546379089355,3.058542966842652,16.789941787719727,13.279582977294922,8.222369194030763,11.489176750183105,6.774146556854247,4.085501194000243
24,587.0,14.774199485778807,12.947880744934082,0.547346293926239,6.830644607543945,21.858356475830078,14.184439659118652,25.35586929321289,10.321175575256348,14.101181983947756,10.375532150268556,2.788405656814575,0.0,2.781163692474365,16.874748229980472,15.919425010681152,15.89382553100586,8.625221252441406,16.987468719482422,16.88300895690918,6.899127006530763
25,588.0,9.587432861328123,6.812450408935548,0.0,4.690584182739258,18.389535903930664,11.940788269042967,11.761552810668945,8.769771575927733,11.422484397888185,5.230011463165283,4.4077348709106445,0.0,6.4528865814208975,9.539592742919922,15.269169807434082,9.998169898986816,7.33368444442749,15.075706481933596,7.2912535667419425,4.849217891693115
26,589.0,14.914008140563965,3.1982595920562744,1.671576738357544,9.805747985839844,20.162330627441406,15.633310317993164,18.551509857177734,9.255663871765137,25.735713958740234,0.0,2.9934673309326167,0.0,15.197681427001953,9.098709106445312,21.240821838378906,23.498735427856445,8.324666976928711,18.9940242767334,15.088944435119627,6.294867992401122
27,590.0,10.179398536682127,7.679552555084228,5.857189655303955,1.816655516624451,11.252806663513184,15.95658016204834,18.227066040039066,9.719428062438963,27.028032302856445,0.08973896503448486,3.6356127262115483,0.0,10.984766006469727,9.975781440734863,17.356670379638672,17.61231231689453,6.949688911437987,19.000642776489254,16.542015075683597,3.5045511722564697
28,591.0,4.584729194641113,13.663633346557615,3.0080378055572514,3.896209716796875,8.826738357543945,12.10806655883789,21.45542526245117,3.6499993801116943,18.853992462158203,8.579187393188478,4.884040355682373,0.0,4.370699882507323,17.086071014404293,15.256807327270508,12.08483600616455,12.191205024719238,11.10821533203125,4.939191818237305,9.076003074645996
29,592.0,12.349807739257812,13.463865280151367,0.0,11.012735366821287,15.5834379196167,13.260974884033205,24.29931449890137,4.140190601348877,10.784612655639648,13.362171173095705,5.074644565582275,0.0,6.2542219161987305,22.08820915222168,9.553483963012695,10.278786659240724,8.556862831115723,15.249279975891113,7.244718074798584,13.791301727294922
30,593.0,18.291584014892575,8.574143409729004,0.0,12.531047821044922,23.01330375671387,12.533390045166016,12.386439323425293,3.703458309173584,11.220279693603516,5.0552029609680185,4.522102355957031,0.0,15.53246021270752,14.911027908325195,17.31010627746582,14.987210273742676,10.462590217590332,21.974159240722656,10.358165740966797,9.950268745422363
31,594.0,13.90011501312256,0.036463335156440735,0.0,7.228416919708253,15.80001163482666,17.040462493896484,14.097772598266602,11.318349838256836,19.89944076538086,7.108994007110597,3.711380243301392,0.0,25.94575309753418,14.55505084991455,26.71112060546875,14.208510398864744,7.796082496643066,24.031036376953125,12.494035720825195,17.558088302612305
32,595.0,3.4288642406463623,8.240450859069824,2.056535005569458,4.4569969177246085,3.8574607372283936,13.163796424865724,15.47963047027588,3.640920162200928,14.397534370422365,7.764439105987549,2.219745397567749,0.0,7.473899841308594,10.916672706604004,12.567952156066895,6.878791809082031,11.5938720703125,11.915504455566404,7.934835910797119,9.281495094299316
33,596.0,6.832672119140625,14.713278770446776,3.896430492401123,1.789201736450195,4.890516757965088,9.597528457641602,13.034710884094238,3.4648239612579346,6.2199296951293945,6.833023071289063,6.488282203674316,0.0,9.229923248291016,15.034180641174315,15.904651641845705,3.7797350883483887,9.377094268798828,9.35378646850586,2.437885284423828,10.619352340698242
34,597.0,4.1699180603027335,7.542220592498778,0.0,4.6145524978637695,12.330313682556152,8.461481094360353,8.955588340759277,2.3566155433654785,4.089759349822998,5.658093452453612,0.0,0.0,4.243239402770996,1.3326536417007446,12.15024471282959,6.255951404571532,8.477185249328612,7.225594520568848,9.18394374847412,5.5456719398498535
35,598.0,15.171770095825195,4.0382080078125,0.5535002946853638,3.699942827224731,12.459827423095705,8.635299682617188,10.374744415283203,7.398658752441406,7.5162224769592285,2.030874252319336,4.186007499694823,0.0,15.077797889709473,6.1586737632751465,23.499624252319336,11.348536491394045,6.409573078155518,13.64538288116455,13.329899787902832,5.7233710289001465
36,599.0,5.809184074401856,3.4460816383361816,3.784550189971924,3.5123305320739746,10.965764045715332,8.321173667907715,5.643294334411621,9.814315795898438,14.34800910949707,0.7296568155288696,6.261112689971924,0.0,0.11386039853096007,0.4825648069381714,12.552239418029785,8.514259338378906,10.512511253356934,6.491045951843263,10.500457763671877,0.0
37,600.0,5.348467350006104,6.997138500213622,11.290782928466795,7.732389450073242,9.225367546081543,9.894085884094238,9.072253227233887,8.993460655212402,15.886849403381348,0.0,8.550945281982424,0.0,3.1600861549377437,4.1441006660461435,9.860784530639648,12.353541374206545,12.17971897125244,6.061258316040039,9.483344078063963,0.12076716870069505
38,601.0,10.101123809814453,8.153950691223145,5.950052261352539,3.4249267578125,8.533944129943848,5.543809413909912,13.55363655090332,2.3986825942993164,10.32693099975586,2.923295497894287,1.2763593196868896,0.0,0.0,10.394634246826172,7.436216354370117,9.747105598449707,5.2690467834472665,8.696610450744629,8.914823532104492,1.2180665731430054
39,602.0,19.02493667602539,8.727943420410156,2.905079841613769,15.23603343963623,18.622068405151367,10.274740219116213,27.78394889831543,18.26508331298828,11.789100646972654,11.08570957183838,13.044815063476562,0.0,23.27194595336914,27.969484329223636,15.04800033569336,12.52789306640625,4.862806797027588,14.879117012023926,18.504417419433594,18.334943771362305
40,603.0,8.022810935974121,1.416033387184143,0.0,13.38509750366211,15.69300937652588,8.223823547363281,8.17596435546875,6.962689399719237,7.226634502410889,4.692023277282715,5.491810321807861,0.0,10.721193313598633,8.11622428894043,0.0,4.165874481201172,2.587432384490967,18.541261672973636,8.99265193939209,7.189592361450195
41,604.0,8.645974159240723,7.945141792297362,10.552726745605467,15.262919425964355,9.553860664367676,10.243545532226562,13.042984008789062,0.5873302817344666,17.319732666015625,0.0,3.484893798828125,0.0,25.72988510131836,6.086885452270508,15.93139934539795,16.81825828552246,8.177101135253906,15.66197109222412,4.763364791870117,16.11244773864746
42,605.0,1.5319736003875732,8.040557861328125,6.722959041595459,1.5406627655029297,3.3798627853393555,15.574064254760742,11.401044845581055,5.1203956604003915,17.443586349487305,8.527499198913574,1.5111948251724243,0.0,11.048714637756348,7.717196464538574,9.350953102111816,2.3337225914001465,5.725607395172119,15.832225799560547,5.78147554397583,11.798388481140135
43,606.0,3.057706356048584,19.365253448486328,2.9449429512023926,6.9306907653808585,6.690701007843018,16.28982162475586,15.686165809631348,9.2738618850708,10.611347198486328,11.03563404083252,13.036766052246096,0.0,6.896764278411865,16.489009857177734,24.63740348815918,7.6487979888916025,27.785837173461914,7.489701271057129,6.9522037506103525,11.59429931640625
44,607.0,8.104666709899902,12.286691665649414,1.6581629514694214,0.9838188290596008,12.8941650390625,6.068053722381593,8.677324295043945,1.7450590133666992,0.5587307214736938,5.109977722167969,1.1734546422958374,0.0,4.853301048278809,1.318481206893921,18.90643882751465,5.968111038208008,6.0213685035705575,4.676435470581055,5.977684020996094,6.063540935516357
45,608.0,17.606449127197266,1.1849521398544312,0.0,11.310837745666506,18.268667221069336,5.995139122009277,13.89673137664795,12.528468132019045,0.7884407043457031,6.8532471656799325,6.362096309661865,0.0,10.181519508361816,6.6295576095581055,18.736433029174805,10.791244506835938,10.561455726623537,12.146065711975098,25.45065116882324,8.761218070983888
46,609.0,16.414560317993164,0.0,0.6966068744659424,5.698208808898926,7.90456485748291,3.0377106666564937,2.93958044052124,11.124274253845217,10.413660049438477,2.088146209716797,8.659592628479004,0.0,12.673829078674315,14.051595687866213,12.870638847351074,6.814513206481934,4.3583927154541025,9.12178897857666,10.603625297546387,7.588120460510254
47,610.0,2.0533161163330083,4.968650817871094,11.269542694091795,14.947443008422852,9.091736793518066,10.870978355407717,8.140564918518066,12.908889770507812,16.858434677124027,0.0,12.54630184173584,0.0,9.984115600585938,7.1737871170043945,0.0,5.756080627441406,8.429962158203125,9.433212280273438,9.65096950531006,4.962640762329102
48,611.0,7.250944137573242,12.298541069030762,15.207075119018555,12.911279678344727,3.567349910736084,6.662821769714356,12.256946563720705,0.0,11.504559516906738,0.0,5.980432987213135,0.0,15.356632232666016,9.616145133972168,6.439052104949951,9.670580863952637,7.030559539794923,8.95719051361084,5.041112422943115,8.597322463989258
49,612.0,4.993882179260254,6.938002109527588,0.4440045952796936,1.728602170944214,4.372368812561035,5.688414573669434,8.03690242767334,3.9629812240600586,6.087160110473633,9.780166625976562,4.046518325805663,0.0,4.893748283386231,12.108444213867188,2.077941417694092,0.0,2.1852028369903564,12.226384162902832,5.183379173278809,9.547371864318848
50,613.0,4.08133602142334,5.111413478851318,4.838632583618164,10.480215072631836,6.396873950958253,12.183448791503904,9.471173286437988,3.606301069259644,5.4769368171691895,3.1063690185546875,4.8756675720214835,0.0,13.651832580566404,4.645086765289307,15.586009979248047,9.515793800354004,18.089994430541992,11.173624038696287,10.407285690307617,8.774922370910645
51,614.0,3.506218671798706,9.35431671142578,6.370709419250487,0.0,4.65045690536499,5.483711242675781,3.7192635536193848,1.5038983821868896,3.47648286819458,1.7510316371917725,1.467730164527893,0.0,3.9311718940734863,0.0,10.140721321105957,2.3384828567504883,3.217808246612549,2.9927661418914795,5.551786422729492,0.9001281857490541
52,615.0,6.388191223144531,13.760040283203125,10.579750061035156,3.8368539810180655,10.729328155517578,13.110966682434082,14.90527629852295,13.009256362915039,12.253454208374025,5.116692066192627,7.672266483306885,0.0,7.977935791015625,0.0,26.095905303955078,10.053114891052246,18.294214248657227,6.5477333068847665,21.14463806152344,1.2109569311141968
53,616.0,6.9054322242736825,8.781744956970215,8.523757934570312,3.7345294952392583,7.63502836227417,5.49515962600708,9.068994522094727,7.213139533996582,7.244937419891357,0.0,7.283210277557372,0.0,0.7166430950164795,4.635876655578613,14.233948707580565,9.701908111572266,10.573010444641113,1.5450222492218018,7.844423294067383,0.0
54,617.0,17.691944122314453,6.313748359680176,7.041733741760254,21.230031967163086,22.76417350769043,4.07558012008667,16.878667831420902,13.258150100708008,4.404785633087158,2.5886831283569336,13.09406566619873,0.0,7.97801399230957,16.409164428710938,9.410749435424805,17.457469940185547,10.519405364990234,6.0293540954589835,17.662155151367188,8.753829956054688
55,618.0,15.266456604003904,0.0,4.993975162506104,10.949390411376953,11.341379165649414,3.510741710662842,8.719742774963379,11.246383666992188,10.217077255249023,0.0,8.44739818572998,0.0,12.14840030670166,12.613986015319824,6.353790283203125,9.643199920654297,3.0306077003479004,10.417230606079102,13.858475685119627,7.470176696777344
56,619.0,10.391274452209473,0.0,11.184091567993164,22.509395599365234,16.87094497680664,10.87993621826172,18.94354057312012,14.276036262512207,25.23795318603516,3.731754779815674,11.463027000427244,0.0,25.01371192932129,21.68621253967285,3.2785522937774663,12.154563903808596,3.657004833221436,18.636327743530273,13.232654571533205,21.335283279418945
57,620.0,5.435310363769531,8.115887641906737,10.057662963867188,19.18499565124512,9.54843044281006,11.92917251586914,16.44357681274414,4.317755699157715,16.501943588256836,4.0477209091186515,9.795804023742676,0.0,24.569448471069336,19.325477600097656,11.094331741333008,12.449821472167967,10.837292671203613,15.63929271697998,3.06718111038208,21.277151107788086
58,621.0,4.204394817352295,8.80611801147461,5.9277100563049325,13.758179664611815,6.7994890213012695,13.083696365356445,17.126848220825195,4.033689498901366,14.145352363586426,12.456428527832033,6.488333702087402,0.0,23.56494140625,20.216602325439453,17.525566101074222,5.001948356628418,11.827340126037598,17.00509262084961,2.9658377170562744,25.971471786499023
59,622.0,4.496439456939697,7.669199466705322,4.334582805633545,7.1202826499938965,7.03305196762085,15.90119171142578,8.500727653503418,2.264643669128418,6.957148551940918,10.01952838897705,2.966813802719116,0.0,15.187562942504885,6.098057270050049,20.7345027923584,6.781739234924316,17.59916877746582,12.337533950805664,9.39097785949707,13.808427810668945
60,623.0,11.81753635406494,18.673179626464844,12.733541488647461,7.517421245574951,12.19556999206543,17.38737678527832,11.867416381835938,9.206212043762207,6.948150634765625,7.513846397399902,8.304073333740233,0.0,17.872888565063477,0.1114124432206154,33.80647659301758,9.018170356750488,24.155866622924805,12.02288818359375,14.027222633361815,8.814119338989258
61,624.0,9.378527641296387,14.72077751159668,9.437078475952148,6.633425235748291,10.460026741027832,9.263998031616213,12.383078575134276,13.09367561340332,3.703057527542114,8.689125061035156,8.995022773742676,0.0,7.516359329223633,1.9779486656188965,23.469770431518555,4.451591491699219,19.51034545898437,3.825372695922852,16.960626602172848,4.251657962799071
62,625.0,14.507537841796875,7.252745151519775,14.968320846557615,14.434043884277346,11.605170249938965,9.223396301269533,14.739753723144533,16.94923973083496,6.465260982513428,5.604237079620361,13.172999382019045,0.0,7.676442623138428,8.185121536254883,20.788854598999023,13.2498197555542,23.23397254943848,3.144243001937866,26.99286651611328,3.978674173355103
63,626.0,17.57621192932129,3.860937595367432,13.647377014160154,10.36713409423828,6.720866680145264,2.0543437004089355,7.72572135925293,9.251277923583984,10.060519218444824,0.0,9.10091781616211,0.0,9.869744300842283,10.306830406188963,8.560517311096191,10.223883628845217,5.210351467132568,3.519525051116944,17.12921142578125,4.0001511573791495
64,627.0,8.746967315673826,6.371283531188965,20.09792137145996,20.504638671875,11.519152641296387,8.428170204162598,15.611239433288574,13.320990562438965,17.794614791870114,0.0,11.885296821594238,0.0,16.631362915039062,8.605844497680664,3.659548282623291,15.941529273986815,9.159138679504396,6.487628936767577,20.30872344970703,8.880949974060059
65,628.0,10.858314514160156,9.65056324005127,14.03705596923828,16.06695556640625,4.0058627128601065,2.0681910514831543,7.7818055152893075,3.5761961936950684,18.305238723754886,0.0,12.789336204528807,0.0,9.295488357543944,18.121278762817386,0.0,8.898741722106934,9.661128044128418,6.981555938720702,10.26565647125244,9.560506820678713
66,629.0,3.216282844543457,6.524213790893555,5.505492210388184,11.885443687438965,9.544548988342283,9.178449630737305,15.964383125305176,12.129329681396484,12.903189659118652,7.577084064483643,10.692682266235352,0.0,11.500126838684082,17.752466201782227,0.0,1.7841099500656128,4.782864570617676,12.854193687438965,5.008002758026123,12.877310752868652
67,630.0,5.606700897216797,3.1559407711029053,3.14595627784729,10.570427894592283,6.573787212371826,8.279952049255371,9.187931060791016,1.0903637409210205,7.929582118988037,6.766386032104492,3.9191956520080566,0.0,18.19330596923828,12.62530517578125,11.321301460266113,6.441978454589844,6.937637805938722,12.556441307067873,1.7517006397247314,17.527301788330078
68,631.0,3.0115647315979004,7.061145305633545,5.737709045410156,0.3885868787765503,3.7033212184906006,13.23192024230957,2.3171818256378174,1.0976095199584959,9.417768478393556,3.889668464660645,1.180994987487793,0.0,8.967552185058594,0.0,11.333802223205565,5.170725345611572,6.975058555603027,8.299154281616211,4.6409406661987305,4.804039478302002
69,632.0,3.983544111251831,16.011091232299805,10.986413955688477,6.9583091735839835,9.849760055541992,15.379412651062012,14.988739967346193,7.8570966720581055,11.163810729980467,3.9039793014526367,5.543015480041504,0.0,15.65556812286377,3.2538738250732417,25.388294219970703,9.820234298706056,17.959407806396484,11.826812744140625,15.082545280456545,9.40635871887207
70,633.0,6.649003505706787,12.516850471496582,5.873886585235597,0.4182459712028504,4.70435905456543,5.320345401763916,8.576949119567871,3.086533069610596,0.9075367450714112,4.951797008514403,5.135408878326416,0.0,0.0,4.300861835479736,16.049169540405273,7.297080993652344,13.207464218139648,0.2723605036735535,6.7536659240722665,0.0
71,634.0,14.16321086883545,11.363503456115724,10.609685897827148,9.379739761352539,17.863218307495114,6.4713568687438965,13.539944648742676,13.803424835205078,5.882994174957275,2.243443489074707,12.035134315490724,0.0,3.606985330581665,0.0,25.15265846252441,12.199139595031738,17.20132064819336,6.302628517150879,20.508686065673828,0.7180256247520447
72,635.0,19.025110244750977,0.0,9.344400405883787,10.549338340759276,11.314680099487305,4.552314281463623,12.592581748962402,11.535691261291506,7.884469509124756,2.6640329360961914,6.337386608123778,0.0,7.144063949584961,14.76419162750244,6.562562942504883,11.34812831878662,4.26850175857544,8.788386344909668,23.431819915771484,5.921937942504883
73,636.0,16.94607925415039,0.0,10.509620666503906,22.807823181152344,17.475028991699222,7.96684455871582,14.207831382751465,19.82738304138184,13.645967483520508,1.8121596574783323,17.893369674682614,0.0,13.96921157836914,22.99689483642578,1.637686252593994,15.36274528503418,11.270215034484865,10.604219436645508,23.553375244140625,12.148300170898438
74,637.0,9.610095024108887,9.686851501464844,13.50701141357422,24.00097274780273,17.231561660766598,10.375524520874023,18.14593315124512,10.5540771484375,24.010595321655273,0.0,14.419166564941404,0.0,23.920148849487305,20.174657821655273,2.9207098484039307,13.727304458618164,5.418259620666504,17.50607681274414,7.584912776947021,16.492950439453125
75,638.0,7.187722682952881,6.342604637145996,10.213726043701172,21.977954864501953,14.893113136291506,8.213460922241211,21.65428924560547,8.491292953491211,15.679121971130373,7.19183349609375,9.206698417663574,0.0,27.917072296142575,21.81597328186035,9.513642311096193,10.000415802001953,4.421970844268799,16.771930694580078,4.99568510055542,26.340229034423828
76,639.0,6.628648281097412,2.743038415908813,3.257096767425537,9.58647346496582,7.730937957763673,13.32411289215088,8.056614875793457,7.544891357421875,11.687353134155273,15.541914939880373,9.238386154174805,0.0,19.08891487121582,16.168815612792972,11.833754539489744,0.0,9.342535018920898,19.85345268249512,3.6698555946350098,21.10810852050781
77,640.0,6.9638609886169425,13.308324813842773,6.469891548156737,11.556174278259276,9.623590469360352,16.823312759399414,9.16823959350586,0.3812837600708008,9.089115142822266,10.37341594696045,7.01242208480835,0.0,22.053098678588867,8.883464813232422,28.633663177490234,8.544309616088867,22.12431526184082,12.348480224609375,3.692063808441162,20.15250587463379
78,641.0,8.493144035339355,19.656042098999023,16.275135040283207,1.9511671066284182,2.8326833248138428,14.528778076171875,9.469759941101074,8.669228553771973,6.619202136993407,9.384082794189453,6.863107204437256,0.0,15.013629913330078,1.8692598342895508,23.855669021606445,1.766029715538025,15.589019775390625,6.788703918457031,12.365400314331055,6.5601654052734375
79,642.0,11.089462280273438,16.679378509521484,16.208185195922848,8.369917869567871,5.850509643554688,13.73625946044922,11.863444328308105,11.064230918884276,3.857011795043945,8.566871643066406,9.146379470825195,0.0,11.80095672607422,0.0704825222492218,27.84048080444336,7.898683071136475,25.93049621582031,6.249388694763184,19.860980987548828,4.447988986968994
80,643.0,21.098922729492188,13.567146301269533,9.828157424926758,10.951894760131836,14.06657886505127,6.477459907531737,17.559539794921875,16.753602981567386,2.1894083023071294,9.957145690917967,13.847224235534668,0.0,11.846440315246582,18.60144805908203,21.16073226928711,10.230827331542967,9.871248245239258,2.052623987197876,16.500911712646484,9.207746505737305
81,644.0,20.202455520629886,5.807997226715088,15.58757209777832,21.57481002807617,14.945755958557127,3.4737303256988525,19.90691566467285,19.22353172302246,4.921504497528076,7.483609199523926,15.020988464355467,0.0,13.722814559936525,19.177261352539066,7.624753952026367,10.734296798706056,11.20798110961914,2.79243540763855,27.4878044128418,13.620692253112793
82,645.0,16.085502624511722,0.8294443488121033,21.098228454589844,16.80561637878418,3.5584869384765625,2.328545331954956,6.486430644989014,9.584856033325195,18.962770462036133,0.3159982264041901,11.29576301574707,0.0,21.378864288330078,13.761839866638185,6.604682445526122,8.541817665100098,6.2352294921875,5.3423194885253915,16.528966903686527,13.900247573852539
83,646.0,5.9836106300354,8.362091064453125,18.36965751647949,16.54177474975586,3.640067577362061,7.171541213989258,4.794581413269043,7.3929991722106925,24.956300735473636,0.0,12.084877014160154,0.0,17.402759552001953,7.701708793640138,0.0,6.840759754180907,9.030170440673828,9.332453727722168,8.644741058349611,13.015717506408693
84,647.0,4.5352439880371085,19.225505828857425,23.01687049865723,13.597765922546387,0.0,12.4368896484375,7.688767910003662,5.94593620300293,14.869559288024902,2.9946913719177246,17.196832656860348,0.0,16.732366561889652,14.42471981048584,10.046125411987305,7.62608528137207,18.0679874420166,8.501699447631836,6.487173557281494,13.033164024353027
85,648.0,4.93706750869751,12.626871109008787,2.31585431098938,4.838099956512451,2.9905107021331787,8.031448364257812,9.002752304077148,1.9469561576843264,2.2537899017333984,7.071045398712157,6.650551795959473,0.0,6.445422649383545,11.707758903503418,11.749871253967285,0.8411511182785034,13.772867202758787,6.806628227233888,1.0967745780944824,10.131135940551758
