,0,1,2,3,4,5,6,7,8,9
36,37.52729166666683,5.4091074052625885,43.87575606060608,6.000159122780957,37.29848500000003,5.408022568066198,42.00605712121245,5.803353027589148,37.820148333333066,5.196044870429835
37,45.345476969697245,5.975765110667061,54.390917878787945,6.490028251235608,47.478794696969544,6.074177597676796,54.52272015151493,6.457783801452396,48.63489136363654,5.759336204810229
38,56.20607560606089,6.595303687831631,57.116664242424804,6.702455360674747,56.071223636363925,6.525714619099812,56.60302863636332,6.752312135353895,50.19760181818157,5.988191892182495
39,54.85758227272754,6.6216296582804555,52.14545439393987,6.3855499672424125,51.29243500000001,6.23888274155112,51.56819651515093,6.462211372215731,45.73254712121212,5.73091841975431
40,49.40757090909102,6.3235619393797915,45.21362500000009,5.945940982603909,45.64999575757582,6.042043890185139,44.28789530303021,6.040324548845768,39.27607257575744,5.356768973969205
41,44.24998787878792,5.945759630803007,38.198482272727574,5.414137572662758,41.30303500000025,5.746126330879786,41.007581515151514,5.518976571195554,36.366963181818335,4.894423615963286
42,38.54998757575771,5.2874988637877385,30.578789242424307,4.121876954007978,35.86516393939405,4.960869161318075,32.254546515150935,4.157406333660222,28.604343484848584,3.686927126008991
43,31.519689999999514,3.890764354382729,25.25757621212108,3.1286615415916232,27.73030409090893,3.6085437365867294,26.58030878787855,3.458339822389857,23.57221651515175,3.0669659579649418
44,23.42879545454508,3.208205790248002,18.365156363636572,2.5002001368850615,20.480301060606223,3.1210925892381702,20.41665742424243,2.895076309878182,18.106099545454413,2.567439881162042
45,19.65304742424223,2.7258375337097127,15.484858636363583,2.071859552305626,20.030293787878577,2.715431700458605,18.0469599999995,2.5337925263906778,16.00454803030317,2.2470404884282202
46,14.484862424242806,2.222861153956051,11.300016060606026,1.734354315803914,15.036356969697238,2.237134144506487,10.025753030303122,1.742768161662371,8.891096818181552,1.5455366953798302
47,7.257587272727335,1.7160982347820397,6.9075768181818376,1.406855433380989,8.346946060605944,1.7430852672141188,4.43484287878789,1.411103403390107,3.932857272726835,1.2514176262746708
48,2.2727421212121612,1.2321159593853468,1.387883181818097,1.0908670860934309,1.3605842424240677,1.6360703989330074,-2.61667560606071,1.5021373675289882,-2.3206200000004173,1.3321499502727305
49,-3.4075592424244405,1.3175490900949742,-3.1757737878788816,1.2963777192352985,-3.6772903030305315,1.7708342922463147,-8.206050909090834,1.550571706406407,-7.277438787878907,1.375099451321006
50,-6.939395606060543,1.2883894732296348,-6.4106207575756,1.345567432311028,-11.518190454545447,1.716492019471024,-14.218175909091144,1.870986624027323,-12.609242878787938,1.659257703256509
51,-13.419696818181706,2.0260274861322225,-10.666676818181884,1.9752977059911745,-13.878782121211657,2.0624578144090107,-16.163628181818126,2.2396498086693937,-14.334478333333323,1.9862059064475772
52,-11.946966212121026,2.149136168347749,-11.92122939393954,2.2373820826258806,-15.260592272726967,2.2329671270367855,-17.310604696969847,2.471214411068525,-15.351593939394093,2.1915559458071603
53,-14.528800757575482,2.3532052737036064,-16.872741666667253,2.2278164372401323,-18.256038484848602,2.218531671444826,-16.310594393939084,2.2346431250978096,-14.464709242424192,1.9817583446939355
54,-14.336389545454438,2.0493358347253303,-15.595456666666792,2.055613844017717,-14.401506969696811,1.9114790562965631,-11.715141515151117,1.7960700613121838,-10.389281363636371,1.5928152500424637
55,-12.951527121212223,1.884009774196967,-10.675755303030314,2.156782723574773,-10.251510454545496,1.6537696157562016,-8.04696030303063,1.8264127220474498,-7.136267727272525,1.6197203400629434
56,-9.748483939393964,1.8631950669583266,-4.269692575757631,2.6981179418164998,-4.427270151514904,1.895640019225784,1.2409119696968673,2.5461386571963955,1.1005193939391233,2.2580029632387224
57,1.34848409090921,2.741506592437965,6.715155606060534,3.1504972867622083,4.813628030302937,2.44415446516739,11.109085303030213,2.991512005109159,9.851998787878244,2.6529727441730135
58,10.336366515151383,3.1485918155329795,19.18182242424251,3.320104559418207,15.931805909090997,2.8456421749661533,21.13634787878766,3.1767297177838367,18.744416969696545,2.817227643241936
59,19.821229696969738,3.27717358178292,26.122736212121254,3.5081864561934544,23.437864242424382,3.1064361744015394,25.486336666666602,3.4234234472992084,22.602150757575146,3.0360064979177666
60,29.527287121211998,4.236597624226188,35.742429999999956,4.378312001954284,31.246969545454704,4.171746059244879,35.637863030303265,4.439968209719447,31.604831363636094,3.937512896022873
61,40.35606681818166,5.111934437348527,38.739413333333914,4.8614343201301145,37.548488333333125,4.8135364089560815,37.1030204545454,4.771866353678408,32.90414909090913,4.2318455294465025
62,40.5075681818181,5.0554726074140115,34.68032409090881,4.848127220872547,17.665164393939392,7.368640080495241,14.796962121211834,6.527837861583106,13.122370000000387,5.78908922644067
63,14.028787424242068,8.027802543445409,13.415169545454262,6.388685711631042,-6.653017424242478,9.142978079189628,-5.263629393939482,7.352149748676073,-4.667982575757321,6.5201183885220955
64,-3.650006969696733,8.377545553768728,-3.313625909090945,7.1624477673614155,-29.019673787879015,10.065834913079359,-23.04847060606022,8.614000177474754,-20.44012939393923,7.6391729014264
65,-20.18788303030334,9.297288471946786,-21.640900303030435,8.346207235289299,-48.763620303030564,10.902636819110764,-44.215148030303055,9.699721435312462,-39.21144121212137,8.602027909787617
66,-49.88789590909107,10.496324556642072,-47.08636363636373,9.44257938742263,-78.37879060606042,11.565115330322012,-71.59544454545454,10.421781991960415,-63.493186363635914,9.242373848792882
67,-77.67424090909117,11.110470199251095,-70.29849136363623,10.240338608611454,-106.1939496969697,11.818631632992728,-96.28787999999986,10.815330197426118,-85.39118454545445,9.591382439294554
68,-101.0893842424241,11.570947599223846,-97.50455484848459,11.072317362990791,-89.29243651515151,12.095525004106785,-86.11060757575729,11.41771133105738,-76.36566121212127,10.125588635108757
69,-83.5424236363636,12.396645159014971,-88.08029969696946,11.57356965827964,-72.20305075757608,11.986244578538546,-80.69850696969723,11.515129211284673,-71.56606196969705,10.211985869097377
70,-80.842425757576,12.267365696517107,-82.8621340909092,11.560476120982935,-57.33789681818166,11.1574599459126,-65.43032227272732,10.727452007277872,-58.025690000000054,9.513445994505343
71,-62.23029530303023,10.825783362223861,-63.718188939394054,10.122054878040563,-32.62274196969685,8.490576907908201,-40.810611666666716,8.130043364182958,-36.19209409090928,7.209976738002639
72,-41.6984763636367,8.573803573408277,-49.460607727272645,8.477452574607776,-17.581815303030623,4.228559540448716,-28.375766818181773,4.868448342761509,-25.164496363636317,4.317494916581283
73,-29.754547878787605,5.095791675832808,-33.73485272727294,4.674450145913178,-26.824242121212194,4.740631686542677,-31.360608030303183,5.1493370694262355,-27.811596515151393,4.5666020128140925
74,-36.59848424242426,5.564392738797505,-31.12273893939374,4.817135672330271,-26.45606545454541,4.96864134118882,-23.051511363636052,4.8873399152424115,-20.44294075757591,4.334259547512979
75,-23.509083939393918,4.960708415837158,-25.32425030303017,4.359275485865309,-21.554542575757125,4.908275212721573,-20.416653333333272,4.907235948346372,-18.10627000000011,4.351904010827698
76,-25.90909545454565,4.7781565229906615,-27.1666616666667,4.426699774613157,-31.29545651515116,5.80914336879274,-29.79997939393911,5.559330425675135,-26.427704393938996,4.930201839907077
77,-38.11667878787887,5.014764448017983,-37.28787651515148,4.574232558530341,-45.91666833333335,5.948038613160539,-43.94998121212126,5.658245408735408,-38.976405606060496,5.017921147860358
78,-32.709094242424044,4.359290703243762,-31.784849848484953,4.1795169313202765,-35.053039242424404,5.704418199059799,-33.89694984848461,5.5344003948871645,-30.06104015151493,4.90808899417984
79,-28.75757606060631,4.614609651536243,-29.922714090909324,4.4914119971838655,-34.306051969696796,5.768479595337914,-37.30149545454509,5.852309347615119,-33.080184090908915,5.19002034353877
80,-31.27726757575772,4.876074372922236,-29.992423787878693,4.440842448129743,-36.40151606060584,5.757871361511302,-35.742408181818064,5.680729615868816,-31.697443636363403,5.037857087702171
81,-23.298485303030247,4.275060775733823,-26.245463484848415,3.9994336939433373,-31.69848045454586,5.021669881311222,-30.40605696969635,4.962653725030649,-26.96500681818165,4.401042898348027
82,-15.409078939394192,2.7099110944253635,-18.34850393939405,2.624694507123002,-12.019697424242395,2.682475768287209,-13.425764090908956,2.679949352521574,-11.906324848484786,2.3766546371733903
83,-10.928788939393996,2.3955040729778574,-14.64396121212161,2.65166581486799,-12.633331818182114,3.018927815694133,-11.68183651515136,2.7892698819276833,-10.359757878787974,2.4736034691522897
84,-16.156057121212086,2.4424352986885682,-18.621229393939416,2.7920362175333326,-11.26363166666664,3.274004966323965,-11.42880878787878,3.1971974525759057,-10.135428030303189,2.8353766800346354
85,-13.499989696969976,3.1241266686603204,-16.46212924242434,3.057895709081666,-9.68332727272724,3.109692159569144,-6.045475303030514,2.8558359743536372,-5.361319545454819,2.5326551548382543
86,-14.566661515151793,3.4707588837465035,-19.398478181818177,3.226348909393255,-10.157570757575627,2.7336649902686703,-13.55455484848477,3.020429174422694,-12.020668787878463,2.6786320561431847
87,-23.91211984848468,3.787864837886354,-23.022713333333513,3.0834635961760126,-21.219690454545628,2.9247552869046007,-18.725754393939553,3.045305557823892,-16.60670545454522,2.70069381463317
88,-23.189394696969714,3.720826418668607,-21.74997560606016,3.076411709357274,-25.666653939393882,2.9879470367728467,-23.898468939393922,3.3591122348958375,-21.19402924242422,2.9789849416410994
89,-24.701524242424,3.774660723346487,-17.49998454545448,2.5732690736627144,-26.519687575757303,3.2278841249821384,-22.877254848484938,3.2915984424434472,-20.288391212121013,2.919110732230724
90,-25.41972015151515,3.8578298480331874,-14.356042878787605,2.591501506947532,-19.678784242424285,3.113171410807879,-16.459071515151606,3.29075962872793,-14.596580303030038,2.918368042522619
91,-15.928806818181727,3.793675741339255,-3.7924180303028265,2.3493520858917387,-10.318194393938995,2.990093611075165,-6.330298636363807,2.9542952425826665,-5.370519848484605,2.6619649297051162
92,-1.98031757575734,3.276470883601224,9.133330757575777,1.9523404001847933,3.131808333333481,2.7584603723465295,7.624227575757345,2.910328190379485,7.247335000000135,2.6590052011601832
93,9.2136183333335,3.339308992409461,12.004537878787858,2.1242154538539784,12.396952121212337,2.734248351398614,10.936354242424215,2.8319716528406467,10.423020454545906,2.6065697517749387
94,10.549982878787887,3.273910140379853,14.784848636363677,2.152594421732624,17.740898181818068,2.868307787267248,22.51210909090929,3.032873438026731,20.932143484848496,2.8104219124218166
95,26.407570151515074,3.380399121871816,16.85454227272743,2.1967164923540308,26.210605606060824,3.0338670054555776,18.906047424242445,2.935377392693991,17.97618500000013,2.7293207973889118
96,19.037880606060185,3.230359639218037,11.753022878787931,1.9107589396105213,24.477279696969276,2.9903073128812308,20.201502424242506,2.9082548654638036,19.36411045454534,2.7024453099267975
97,14.24546454545407,3.05449076498844,5.349995151514975,1.2110845567704123,17.251538333333087,2.8117907908056496,7.406053030303212,2.528121532185553,7.713854242424247,2.333095665379544
98,3.572741666666559,2.8052682885516695,-1.4227451515151301,1.8758285667273364,4.925773030302878,2.9593694503207106,-0.8121257575757568,2.7794771320249625,0.12390696969688975,2.5279567257266864
99,-2.7772530303030862,2.9823182258118384,-9.84698181818203,2.3390228210097734,-3.943922727272593,2.987042233959118,-9.345456666666792,2.761738837183161,-7.738261363636525,2.462962269943592
100,-12.719676363635983,2.4268269868250174,-16.969704242424655,2.960142126616174,-17.70755787878784,3.521025617631327,-19.78788303030342,3.547049220466426,-17.30958984848499,3.159285449831103
101,-22.056051515151296,3.3705235847298174,-23.439396212121437,3.5597900260552477,-27.45907121212099,3.9384659187187068,-29.551505757575853,3.854261310990953,-26.27285136363639,3.426637319557875
102,-25.198478030302738,3.4897158421593604,-30.821202575757525,3.8041290643670176,-34.363639242424426,4.116714644890127,-33.77120393939407,4.045948838997148,-30.02435484848462,3.597060032795846
103,-29.04847439393933,3.629280528933721,-32.96818075757585,3.800842952286992,-33.037883939394135,3.9535310514847875,-30.04695893939413,3.7864083378805877,-26.713285151515436,3.3663127306049936
104,-26.72726666666648,3.4406391549230224,-27.934845000000053,3.497013676420625,-26.492431818181785,3.673392519028796,-26.883321515151408,3.6750795120669566,-23.900680757575827,3.2673367151208117
105,-24.869686515151557,3.330555896123119,-23.649989393938995,3.223140155757199,-22.777282121211897,3.371138189309055,-19.189380000000256,3.039292249228032,-17.060315303029938,2.7020830245843594
106,-18.057566363636397,2.6264738654321715,-15.372722575757223,2.7379881127944143,-7.8833446969693455,2.732732904157886,-6.5121256060606925,2.2850621475577233,-5.789604393939243,2.031532307543163
107,-5.233333636363682,2.32721684617212,-3.3394033333334505,1.8513094937562906,3.2999934848484713,2.0208468485926145,1.0878798484847607,1.6305326345257325,0.9671856060604966,1.4496289465777155
108,-0.20758393939388498,1.790246799788535,2.745447121211839,1.2234014541570946,8.246975606060971,1.822163374395397,6.874228484848572,1.57599244099444,6.111583333333357,1.4011380959623183
109,3.3393719696971402,1.8863621319224346,4.045454545454561,1.260945589174706,9.406061212121415,1.9112169546607727,6.287879242424026,1.5384538803648702,5.590290454545084,1.367764015881686
110,4.184825454545376,1.9046007876161029,3.3727307575756527,1.3046067938765313,7.899990606060783,1.8763366149871605,4.475761060606089,1.5482971744865166,3.9792139393939863,1.376518390495456
111,4.806051818181629,1.8730527087988924,4.7272669696968705,1.593285800891878,4.49544090909086,1.638622203499828,3.0212106060605493,1.7275073115422745,2.68609878787899,1.5358487646321408
112,2.663621515151533,1.9865750151788129,1.8909081818182472,1.595979953949341,-0.36365742424266045,1.6266500212361976,-0.43938166666691814,1.7096528552070553,-0.3905160606061031,1.5199758959066143
113,-3.1833403030302065,2.052901277798871,-4.130288484848563,1.7245554528459988,-7.054570151515236,1.6482414720233216,-7.363634393939833,1.658841829182367,-6.546635454545395,1.4748029935823102
114,-8.753026363636423,2.1531784755629326,-7.062109848484681,2.065887273417262,-10.931830454545661,1.9587558097756106,-8.112110000000143,2.2404403891978246,-7.212080606060738,1.9918658242553817
115,-8.463622727273048,2.5703399081310474,-7.345456060606068,2.3957083299793345,-10.669696212121664,2.4390876431063835,-9.280306060606165,2.612082202115082,-8.250695757575954,2.3222782012150955
116,-7.4469563636364455,2.800758122459226,-7.89089560606044,2.8031698035950137,-11.34242272727306,2.7284667870031853,-10.107564242424019,2.825473464314396,-8.986138484848567,2.511996383730382
117,-9.154530303030128,2.767573042303615,-13.895430909091147,2.7599367417625684,-12.745432424242438,2.5282935053649247,-17.059096212121005,2.7186958728916415,-15.166418636363801,2.4170662806356917
118,-15.83333045454566,2.5125290905639788,-17.324228787878724,2.516383209398808,-15.41512424242427,2.157507919451956,-16.706066515151008,2.5560174933156787,-14.852551212121057,2.272433570243799
119,-12.036361969697396,2.454241454107278,-14.59696757575756,2.489264047172411,-13.828762424242598,2.0916797652084873,-14.481816818181414,2.576601857470231,-12.875005151514927,2.2907345993103227
120,-10.56362772727283,2.450452705049236,-9.52424075757591,2.5802963228220133,-9.569684848484599,2.17419853340535,-5.883333787878655,2.7933403841697984,-5.230579545454361,2.483423622520381
121,-3.8515100000000757,2.569952438608087,-4.042427727272582,2.6371334986307344,-1.3408968181818182,2.376455710712101,2.2363612121210963,2.898612666562663,1.988210303030229,2.5770134239392952
122,5.425765606060793,2.704990640153398,10.384828939393742,2.6831206413201394,10.256063939394267,2.7276850964933685,16.9833312121213,2.992603229177821,15.09902000000011,2.6605709913973863
123,15.66666560606052,2.5283109147871126,19.76968060606083,2.5893300280625096,20.204531666666412,2.8669580418799945,26.134856818181902,3.199158226165919,23.23517833333355,2.8442045786133727
124,23.718176818181576,2.891949933813415,27.18179893939407,3.7950427595245895,25.560584090908947,3.143919496769497,31.36666787878795,4.29245827384924,27.886453333333492,3.8162021814475815
125,31.795447272727415,5.327225160694484,35.807562575757856,5.490989293484792,32.71362363636371,4.5965384361380295,35.67120378787877,4.872617825501722,31.713382121211993,4.331997311193353
126,37.78483984848464,5.786850819283107,38.45907545454537,5.72393347334514,35.290907575757444,4.885651652570794,35.1530190909088,4.957210715549608,31.252683030303103,4.407201682221731
127,36.24695499999973,5.4678509016938595,41.71968636363658,5.70662271212303,33.7090951515151,4.578045684345426,38.37726636363584,5.095295578901936,34.119291060605974,4.529976359422322
128,40.669689090908605,5.883237105709383,42.93029727272767,5.71190312046056,33.9378884848486,4.803931843917965,36.21968984848479,4.706819159950446,32.20114060606079,4.184605274311677
129,41.70758515151533,5.58783927466767,47.5803122727271,5.48103654208845,33.79699878787875,4.477307086127336,38.957576060605845,4.49204638440918,34.635306212120724,3.9936632916625063
130,43.91211757575746,5.394835474480307,40.96213166666672,5.016833551996534,35.03789969696953,4.133449800178433,31.72122090909113,4.031106401495439,28.201856060605905,3.5838696218813566
131,26.17575242424266,4.839763272130635,26.416677121212047,4.534589752919345,23.98335090909086,3.7340710408609876,25.88637166666672,3.769848466386532,23.014381060606013,3.3515990799527353
132,18.106056666666746,4.460260159334067,19.365168181817864,3.7441821655429814,18.84394606060596,3.458529539374349,19.3969863636363,2.9885495385130523,17.24502075757613,2.656984625615575
133,18.41212893939428,3.8665065717140648,10.792440303030162,3.1367989146982063,19.678789696969545,3.2332407082067594,10.228795606060999,2.4815963370409566,9.093919393939132,2.2062773635054076
134,7.281817575757827,3.1797886780477187,2.0984910606063067,1.8548643448241262,11.88939242424226,2.7448254472206592,7.254544545454564,1.9043089512125055,6.4496100000005185,1.693034497211175
135,1.098484090908869,2.455304571001567,1.4727281818178994,1.8275474272528496,11.156061060606248,2.2836011702933794,9.280303333333677,1.9831229860261061,8.2506396969697,1.7631032325940788
136,10.154560909091117,2.6431505326728613,8.698478333333242,2.0221717583692476,17.834840757575705,2.8175827303712753,12.240903030302945,2.3120554539561975,10.882826818181854,2.0555469748096855
137,13.992435757575663,2.8477019122760767,11.27423848484824,2.06771100923333,21.52271636363622,3.0518485285960764,13.730297121212516,2.46157589727181,12.20691136363655,2.188464443264451
138,11.142432272727376,2.3119004216641605,17.087864545454465,2.6980914574155257,21.11362818181817,2.948392145807909,22.212128636363673,3.1999255914148197,19.74770560606032,2.844899832452012
139,20.453044848484865,2.8676524087156876,24.931815606060752,2.98718113692659,26.959080757575578,3.4205675891699148,28.62728818181779,3.4709742762363285,25.45117969696946,3.0858821498804203
140,25.757582878788128,3.0748322946178632,24.163646818182087,3.0938480659831433,28.456048787878956,3.3558723452135246,25.11516106060583,3.408353186120987,22.328705151514896,3.0302052935427235
141,24.95453181818192,3.1014044031578427,21.731823333333296,2.923739499709921,25.663622878788033,3.2093034575782693,25.457573636363406,3.2982573293731448,22.633122575757625,2.932324371255136
142,20.92724954545446,2.8563988875253155,18.369706818181726,2.588978022312417,21.034834393939548,2.791305728554878,22.209073181818155,3.05860157848154,19.744988939393977,2.7192584912082927
143,17.869679242424468,2.68984233345922,12.97575939393937,2.3127266549488974,15.131800454545612,2.569769078865731,13.806035909091179,2.766628472016021,12.274371515151756,2.4596873837350617
144,7.449989090908957,2.546743615255562,0.11211454545474453,1.9314877640028647,5.545434393939104,2.4113511539768835,0.13784318181791377,2.3948884862019906,0.1225909090908317,2.12919164446064
145,-3.975769393939288,2.393320753980238,-7.050016060605913,2.2125639770949435,-5.396973787878778,2.347376979414735,-8.837907727273091,2.808435006130087,-7.857402727272813,2.4968602799890736
146,-12.14847803030267,2.78937420595572,-14.671226515151545,2.620384648285848,-13.22576560606052,2.6932846437780995,-18.422741969696972,3.120573857193318,-16.378796060606078,2.7743672660931042
147,-20.468162272727,2.96593882262037,-21.854561060605988,2.8476723694366846,-20.821213333333333,2.8323743241457664,-26.000003181817988,3.311055659181019,-23.115396515151474,2.9437155218892954
148,-26.34696666666656,3.117770948709873,-26.250014393939125,2.9956135814056903,-26.559079848484544,2.9705282373018758,-30.206054242424045,3.389403213006927,-26.8549180303026,3.0133728851215356
149,-26.93030772727269,3.1488449697196774,-23.25001136363653,2.7929726913379143,-24.833329696969884,3.102399621116452,-25.363624090909127,3.2827388142356564,-22.54968666666656,2.9185388722557692
150,-20.101510454545632,2.960956443172965,-19.359093939393688,2.631482776557673,-19.266665151515383,2.849015120418661,-20.348467272727078,2.936351879967756,-18.0909071212119,2.610580054081338
151,-16.36516530303055,2.707678572276001,-15.736363484848255,2.3492374244374736,-15.21514515151523,2.5671853159557614,-14.90907924242407,2.6170721286004244,-13.254930454545502,2.3267226362246207
152,-10.880324242424138,2.2761708312228097,-12.149987121212007,2.169008873785922,-10.724234393939298,2.149371135863994,-10.849987727272605,2.2883644178987534,-9.646143484848437,2.0344749854217135
153,-10.472734696969894,2.218037861725546,-11.001485454545161,1.9440465992821787,-10.22575424242433,1.798738359093214,-8.984840303030524,1.7345262751032364,-7.9878721212119785,1.5420724461748527
154,-10.309084242424262,1.964286857621285,-12.749970606060401,2.0041795020358673,-13.751498484848526,2.178662762431866,-14.537867121212003,2.2962046259671176,-12.924783787878482,2.0414329493725867
155,-16.803018333333455,2.5995900466095456,-17.90452257575737,2.657499208278556,-18.44392287878776,3.054608585712844,-17.91363151515128,2.917054690486274,-15.926066363636266,2.593405394010784
156,-21.562106515151527,3.2457566439763808,-23.271192878787872,3.2625999523297393,-25.71968318181831,3.769693839621025,-26.83181681818212,3.865263725109157,-23.623676515151715,3.377560286145387
157,-31.045429696969506,4.12963647562855,-30.599990909090593,3.993843172367736,-33.545456060606114,4.344673225976197,-33.33638045454535,4.369993903377409,-29.1750857575758,3.7948079100424583
158,-31.90453575757573,4.18881815056775,-30.59243287878786,4.037796799807924,-34.178799696969975,4.286855398554802,-32.30758742424257,4.257410064275217,-28.024158030302857,3.680322109640214
